prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,12.0113
0,0,1,32,11.872
0,0,1,64,12.1067
0,0,1,128,13.3333
0,0,1,256,14.283
0,0,1,512,14.261
0,0,1,1024,15.691
0,0,1,2048,16.3733
0,0,1,4096,16.7253
0,0,1,8192,18.464
0,0,1,16384,21.8873
0,0,2,16,11.9577
0,0,2,32,12.1493
0,0,2,64,11.9903
0,0,2,128,13.4183
0,0,2,256,14.3147
0,0,2,512,15.349
0,0,2,1024,15.605
0,0,2,2048,16.2347
0,0,2,4096,16.7887
0,0,2,8192,19.5203
0,0,2,16384,22.912
0,0,4,16,12.1177
0,0,4,32,12.021
0,0,4,64,12.042
0,0,4,128,13.2913
0,0,4,256,14.368
0,0,4,512,14.8373
0,0,4,1024,15.8403
0,0,4,2048,16.7467
0,0,4,4096,18.2617
0,0,4,8192,21.4387
0,0,4,16384,28.1927
0,0,8,16,12.2987
0,0,8,32,12.2453
0,0,8,64,12.2553
0,0,8,128,13.6957
0,0,8,256,14.4853
0,0,8,512,15.4773
0,0,8,1024,16.1487
0,0,8,2048,17.5143
0,0,8,4096,20.4693
0,0,8,8192,27.478
0,0,8,16384,39.1683
0,0,16,16,12.362
0,0,16,32,12.1173
0,0,16,64,12.4587
0,0,16,128,13.589
0,0,16,256,14.464
0,0,16,512,15.872
0,0,16,1024,17.5567
0,0,16,2048,20.4263
0,0,16,4096,26.9767
0,0,16,8192,40.2563
0,0,16,16384,62.3683
0,0,32,16,12.9697
0,0,32,32,12.7363
0,0,32,64,12.853
0,0,32,128,14.0693
0,0,32,256,15.03
0,0,32,512,17.4187
0,0,32,1024,20.8753
0,0,32,2048,28.4163
0,0,32,4096,41.1303
0,0,32,8192,62.123
0,0,32,16384,106.602
0,0,64,16,12.875
0,0,64,32,12.8743
0,0,64,64,12.831
0,0,64,128,14.036
0,0,64,256,15.9893
0,0,64,512,22.389
0,0,64,1024,30.3037
0,0,64,2048,44.2027
0,0,64,4096,67.0933
0,0,64,8192,109.653
0,0,64,16384,198.24
0,0,128,16,13.3227
0,0,128,32,13.4613
0,0,128,64,14.303
0,0,128,128,16.907
0,0,128,256,21.119
0,0,128,512,33.0773
0,0,128,1024,47.295
0,0,128,2048,68.9387
0,0,128,4096,115.989
0,0,128,8192,200.479
0,0,128,16384,377.066
0,0,256,16,18.3143
0,0,256,32,18.9017
0,0,256,64,19.5093
0,0,256,128,24.15
0,0,256,256,31.285
0,0,256,512,48.8743
0,0,256,1024,71.4873
0,0,256,2048,114.005
0,0,256,4096,202.037
0,0,256,8192,371.85
0,0,256,16384,719.614
16,0,0,0,14.24
16,0,1,16,13.866
16,0,1,32,14.059
16,0,1,64,14.0053
16,0,1,128,15.3593
16,0,1,256,16.7893
16,0,1,512,17.5147
16,0,1,1024,18.3033
16,0,1,2048,18.133
16,0,1,4096,19.4247
16,0,1,8192,20.4913
16,0,1,16384,23.4123
16,0,2,16,14.3047
16,0,2,32,14.144
16,0,2,64,13.9197
16,0,2,128,15.221
16,0,2,256,16.6727
16,0,2,512,16.2447
16,0,2,1024,17.4293
16,0,2,2048,17.994
16,0,2,4096,19.1567
16,0,2,8192,20.821
16,0,2,16384,24.1917
16,0,4,16,14.1447
16,0,4,32,13.9947
16,0,4,64,14.08
16,0,4,128,15.1897
16,0,4,256,16.9067
16,0,4,512,17.2483
16,0,4,1024,17.7497
16,0,4,2048,18.2613
16,0,4,4096,19.627
16,0,4,8192,22.2297
16,0,4,16384,29.2057
16,0,8,16,13.7167
16,0,8,32,13.622
16,0,8,64,13.697
16,0,8,128,14.9013
16,0,8,256,16.2773
16,0,8,512,17.3543
16,0,8,1024,17.92
16,0,8,2048,19.296
16,0,8,4096,21.856
16,0,8,8192,28.96
16,0,8,16384,41.046
16,0,16,16,13.8877
16,0,16,32,13.824
16,0,16,64,13.7487
16,0,16,128,15.2103
16,0,16,256,16.758
16,0,16,512,17.8773
16,0,16,1024,18.636
16,0,16,2048,21.5997
16,0,16,4096,28.9817
16,0,16,8192,41.7287
16,0,16,16384,63.232
16,0,32,16,14.2607
16,0,32,32,14.1973
16,0,32,64,14.0373
16,0,32,128,15.957
16,0,32,256,16.9603
16,0,32,512,19.3063
16,0,32,1024,21.792
