prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,5.0012
0,0,1,32,5.0023
0,0,1,64,5.0045
0,0,1,128,5.0089
0,0,1,256,5.0178
0,0,1,512,5.0356
0,0,1,768,5.0534
0,0,1,1024,5.0711
0,0,1,1152,5.0800
0,0,1,1728,5.1200
0,0,1,2048,5.1422
0,0,1,2592,5.1799
0,0,1,3888,5.2698
0,0,1,4096,5.2842
0,0,1,5832,5.4047
0,0,1,8192,5.5684
0,0,1,8748,5.6070
0,0,1,13122,5.9104
0,0,1,16384,6.1367
0,0,2,16,5.0024
0,0,2,32,5.0046
0,0,2,64,5.0090
0,0,2,128,5.0179
0,0,2,256,5.0357
0,0,2,512,5.0712
0,0,2,768,5.1067
0,0,2,1024,5.1422
0,0,2,1152,5.1600
0,0,2,1728,5.2399
0,0,2,2048,5.2843
0,0,2,2592,5.3598
0,0,2,3888,5.5396
0,0,2,4096,5.5685
0,0,2,5832,5.8093
0,0,2,8192,6.1368
0,0,2,8748,6.2140
0,0,2,13122,6.8209
0,0,2,16384,7.2735
0,0,4,16,5.0047
0,0,4,32,5.0092
0,0,4,64,5.0180
0,0,4,128,5.0358
0,0,4,256,5.0713
0,0,4,512,5.1424
0,0,4,768,5.2134
0,0,4,1024,5.2844
0,0,4,1152,5.3200
0,0,4,1728,5.4798
0,0,4,2048,5.5686
0,0,4,2592,5.7196
0,0,4,3888,6.0792
0,0,4,4096,6.1369
0,0,4,5832,6.6187
0,0,4,8192,7.2736
0,0,4,8748,7.4279
0,0,4,13122,8.6417
0,0,4,16384,9.5469
0,0,8,16,5.0094
0,0,8,32,5.0183
0,0,8,64,5.0361
0,0,8,128,5.0716
0,0,8,256,5.1426
0,0,8,512,5.2847
0,0,8,768,5.4268
0,0,8,1024,5.5689
0,0,8,1152,5.6399
0,0,8,1728,5.9596
0,0,8,2048,6.1372
0,0,8,2592,6.4392
0,0,8,3888,7.1584
0,0,8,4096,7.2739
0,0,8,5832,8.2374
0,0,8,8192,9.5472
0,0,8,8748,9.8558
0,0,8,13122,12.2834
0,0,8,16384,14.0939
0,0,16,16,5.0189
0,0,16,32,5.0366
0,0,16,64,5.0722
0,0,16,128,5.1432
0,0,16,256,5.2853
0,0,16,512,5.5694
0,0,16,768,5.8536
0,0,16,1024,6.1378
0,0,16,1152,6.2799
0,0,16,1728,6.9192
0,0,16,2048,7.2744
0,0,16,2592,7.8783
0,0,16,3888,9.3169
0,0,16,4096,9.5478
0,0,16,5832,11.4748
0,0,16,8192,14.0945
0,0,16,8748,14.7116
0,0,16,13122,19.5669
0,0,16,16384,23.1878
0,0,32,16,5.0377
0,0,32,32,5.0733
0,0,32,64,5.1443
0,0,32,128,5.2864
0,0,32,256,5.5706
0,0,32,512,6.1389
0,0,32,768,6.7072
0,0,32,1024,7.2756
0,0,32,1152,7.5597
0,0,32,1728,8.8385
0,0,32,2048,9.5489
0,0,32,2592,10.7566
0,0,32,3888,13.6338
0,0,32,4096,14.0956
0,0,32,5832,17.9496
0,0,32,8192,23.1889
0,0,32,8748,24.4233
0,0,32,13122,34.1338
0,0,32,16384,41.3756
0,0,64,16,5.0755
0,0,64,32,5.1465
0,0,64,64,5.2886
0,0,64,128,5.5728
0,0,64,256,6.1411
0,0,64,512,7.2778
0,0,64,768,8.4144
0,0,64,1024,9.5511
0,0,64,1152,10.1194
0,0,64,1728,12.6769
0,0,64,2048,14.0978
0,0,64,2592,16.5132
0,0,64,3888,22.2676
0,0,64,4096,23.1911
0,0,64,5832,30.8992
0,0,64,8192,41.3778
0,0,64,8748,43.8465
0,0,64,13122,63.2675
0,0,64,16384,77.7512
0,0,128,16,5.1510
0,0,128,32,5.2930
0,0,128,64,5.5772
0,0,128,128,6.1455
0,0,128,256,7.2822
0,0,128,512,9.5556
0,0,128,768,11.8289
0,0,128,1024,14.1022
0,0,128,1152,15.2389
0,0,128,1728,20.3539
0,0,128,2048,23.1956
0,0,128,2592,28.0264
0,0,128,3888,39.5352
0,0,128,4096,41.3822
0,0,128,5832,56.7983
0,0,128,8192,77.7556
0,0,128,8748,82.6930
0,0,128,13122,121.5351
0,0,128,16384,150.5024
0,0,256,16,5.3019
0,0,256,32,5.5861
0,0,256,64,6.1544
0,0,256,128,7.2911
0,0,256,256,9.5644
0,0,256,512,14.1111
0,0,256,768,18.6578
0,0,256,1024,23.2044
0,0,256,1152,25.4778
0,0,256,1728,35.7078
0,0,256,2048,41.3911
0,0,256,2592,51.0528
0,0,256,3888,74.0703
0,0,256,4096,77.7645
0,0,256,5832,108.5966
0,0,256,8192,150.5112
0,0,256,8748,160.3860
0,0,256,13122,238.0702
0,0,256,16384,296.0047
16,0,0,0,5.0022
16,0,1,16,5.0034
16,0,1,32,5.0045
16,0,1,64,5.0067
16,0,1,128,5.0112
16,0,1,256,5.0200
16,0,1,512,5.0378
16,0,1,768,5.0556
16,0,1,1024,5.0733
16,0,1,1152,5.0822
16,0,1,1728,5.1222
16,0,1,2048,5.1444
16,0,1,2592,5.1821
16,0,1,3888,5.2720
16,0,1,4096,5.2865
16,0,1,5832,5.4069
16,0,1,8192,5.5706
16,0,1,8748,5.6092
16,0,1,13122,5.9127
16,0,1,16384,6.1390
16,0,2,16,5.0046
16,0,2,32,5.0068
16,0,2,64,5.0112
16,0,2,128,5.0201
16,0,2,256,5.0379
16,0,2,512,5.0734
16,0,2,768,5.1089
16,0,2,1024,5.1444
16,0,2,1152,5.1622
16,0,2,1728,5.2421
16,0,2,2048,5.2865
16,0,2,2592,5.3620
16,0,2,3888,5.5418
16,0,2,4096,5.5707
16,0,2,5832,5.8116
16,0,2,8192,6.1390
16,0,2,8748,6.2162
16,0,2,13122,6.8231
16,0,2,16384,7.2757
16,0,4,16,5.0069
16,0,4,32,5.0114
16,0,4,64,5.0203
16,0,4,128,5.0380
16,0,4,256,5.0735
16,0,4,512,5.1446
16,0,4,768,5.2156
16,0,4,1024,5.2867
16,0,4,1152,5.3222
16,0,4,1728,5.4820
16,0,4,2048,5.5708
16,0,4,2592,5.7218
16,0,4,3888,6.0814
16,0,4,4096,6.1392
16,0,4,5832,6.6209
16,0,4,8192,7.2758
16,0,4,8748,7.4301
16,0,4,13122,8.6439
16,0,4,16384,9.5492
16,0,8,16,5.0117
16,0,8,32,5.0205
16,0,8,64,5.0383
16,0,8,128,5.0738
16,0,8,256,5.1449
16,0,8,512,5.2869
16,0,8,768,5.4290
16,0,8,1024,5.5711
16,0,8,1152,5.6422
16,0,8,1728,5.9618
16,0,8,2048,6.1394
16,0,8,2592,6.4414
16,0,8,3888,7.1607
