prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,12.4163
0,0,1,32,12.4483
0,0,1,64,12.395
0,0,1,128,14.0697
0,0,1,256,15.2317
0,0,1,512,16.4377
0,0,1,1024,16.4907
0,0,1,2048,18.4427
0,0,1,4096,20.7047
0,0,1,8192,26.251
0,0,1,16384,35.8617
0,0,2,16,12.3627
0,0,2,32,12.384
0,0,2,64,12.2237
0,0,2,128,13.6427
0,0,2,256,14.8803
0,0,2,512,16.3423
0,0,2,1024,17.9413
0,0,2,2048,20.032
0,0,2,4096,25.259
0,0,2,8192,34.9127
0,0,2,16384,52.662
0,0,4,16,13.099
0,0,4,32,13.0667
0,0,4,64,13.3653
0,0,4,128,14.4217
0,0,4,256,15.6587
0,0,4,512,16.8107
0,0,4,1024,19.7973
0,0,4,2048,26.0267
0,0,4,4096,34.9333
0,0,4,8192,53.3667
0,0,4,16384,87.233
0,0,8,16,13.6427
0,0,8,32,13.75
0,0,8,64,13.8137
0,0,8,128,15.051
0,0,8,256,16.331
0,0,8,512,20.832
0,0,8,1024,27.3923
0,0,8,2048,37.3553
0,0,8,4096,55.201
0,0,8,8192,101.121
0,0,8,16384,178.68
0,0,16,16,13.824
0,0,16,32,13.941
0,0,16,64,14.134
0,0,16,128,16.107
0,0,16,256,19.616
0,0,16,512,33.3653
0,0,16,1024,45.568
0,0,16,2048,65.8353
0,0,16,4096,103.83
0,0,16,8192,180.727
0,0,16,16384,334.425
0,0,32,16,18.027
0,0,32,32,18.273
0,0,32,64,19.2857
0,0,32,128,24.3093
0,0,32,256,30.2293
0,0,32,512,46.3363
0,0,32,1024,70.1767
0,0,32,2048,109.143
0,0,32,4096,184.45
0,0,32,8192,338.702
0,0,32,16384,653
0,0,64,16,21.984
0,0,64,32,22.4857
0,0,64,64,24.235
0,0,64,128,30.998
0,0,64,256,40.8007
0,0,64,512,63.5417
0,0,64,1024,96.8223
0,0,64,2048,164.952
0,0,64,4096,299.651
0,0,64,8192,579.026
0,0,64,16384,1148.31
0,0,128,16,29.4403
0,0,128,32,30.1013
0,0,128,64,31.9357
0,0,128,128,45.4293
0,0,128,256,62.9133
0,0,128,512,100.588
0,0,128,1024,165.526
0,0,128,2048,299.214
0,0,128,4096,573.382
0,0,128,8192,1119.37
0,0,128,16384,2210.3
0,0,256,16,46.6883
0,0,256,32,47.3927
0,0,256,64,51.5633
0,0,256,128,75.062
0,0,256,256,106.337
0,0,256,512,179.831
0,0,256,1024,310.595
0,0,256,2048,582.673
0,0,256,4096,1130.89
0,0,256,8192,2226.01
0,0,256,16384,4421.13
16,0,0,0,15.0837
16,0,1,16,15.222
16,0,1,32,15.061
16,0,1,64,15.1253
16,0,1,128,16.7043
16,0,1,256,18.1653
16,0,1,512,19.3063
16,0,1,1024,20.7147
16,0,1,2048,21.302
16,0,1,4096,22.5393
16,0,1,8192,28.384
16,0,1,16384,37.686
16,0,2,16,15.1257
16,0,2,32,15.0293
16,0,2,64,14.9653
16,0,2,128,16.694
16,0,2,256,18.4423
16,0,2,512,19.477
16,0,2,1024,20.79
16,0,2,2048,21.8353
16,0,2,4096,27.318
16,0,2,8192,37.5463
16,0,2,16384,56.309
16,0,4,16,15.467
16,0,4,32,15.4557
16,0,4,64,15.467
16,0,4,128,17.3547
16,0,4,256,18.827
16,0,4,512,20.7367
16,0,4,1024,21.9947
16,0,4,2048,27.936
16,0,4,4096,37.227
16,0,4,8192,56.747
16,0,4,16384,92.1503
16,0,8,16,15.5413
16,0,8,32,15.52
16,0,8,64,15.4133
16,0,8,128,17.472
16,0,8,256,18.6037
16,0,8,512,22.5397
16,0,8,1024,28.7253
16,0,8,2048,38.902
16,0,8,4096,57.632
16,0,8,8192,110.273
16,0,8,16384,195.789
16,0,16,16,15.488
16,0,16,32,15.7013
16,0,16,64,15.8077
16,0,16,128,17.2817
16,0,16,256,20.9497
16,0,16,512,34.496
16,0,16,1024,47.8083
16,0,16,2048,71.6063
16,0,16,4096,115.489
16,0,16,8192,200.109
16,0,16,16384,369.21
16,0,32,16,21.3233
16,0,32,32,21.525
16,0,32,64,22.198
16,0,32,128,27.3817
16,0,32,256,34.646
16,0,32,512,49.589
16,0,32,1024,76.087
16,0,32,2048,117.207
16,0,32,4096,202.765
