prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,12.0433
0,0,1,32,11.914
0,0,1,64,12.0637
0,0,1,128,13.5467
0,0,1,256,14.5283
0,0,1,512,16.1067
0,0,1,1024,17.6213
0,0,1,2048,17.5363
0,0,1,4096,18.272
0,0,1,8192,21.302
0,0,1,16384,26.944
0,0,2,16,12.0317
0,0,2,32,11.8623
0,0,2,64,11.968
0,0,2,128,13.8133
0,0,2,256,14.5497
0,0,2,512,16.597
0,0,2,1024,17.547
0,0,2,2048,16.949
0,0,2,4096,20.2987
0,0,2,8192,25.0347
0,0,2,16384,36.5333
0,0,4,16,12.1923
0,0,4,32,12.2777
0,0,4,64,12.3737
0,0,4,128,14.016
0,0,4,256,14.816
0,0,4,512,16.8323
0,0,4,1024,18.0373
0,0,4,2048,19.6057
0,0,4,4096,24.619
0,0,4,8192,34.8907
0,0,4,16384,52.7683
0,0,8,16,12.9813
0,0,8,32,12.9813
0,0,8,64,13.088
0,0,8,128,14.336
0,0,8,256,15.5637
0,0,8,512,17.3653
0,0,8,1024,19.382
0,0,8,2048,25.0877
0,0,8,4096,35.019
0,0,8,8192,53.2597
0,0,8,16384,87.4887
0,0,16,16,13.6743
0,0,16,32,13.5577
0,0,16,64,13.6857
0,0,16,128,15.148
0,0,16,256,16.128
0,0,16,512,19.6913
0,0,16,1024,25.697
0,0,16,2048,36.2243
0,0,16,4096,55.8837
0,0,16,8192,100.982
0,0,16,16384,175.959
0,0,32,16,13.6327
0,0,32,32,13.5787
0,0,32,64,13.7713
0,0,32,128,15.7983
0,0,32,256,18.2613
0,0,32,512,32.022
0,0,32,1024,44.1493
0,0,32,2048,66.7207
0,0,32,4096,104.886
0,0,32,8192,180.205
0,0,32,16384,333.263
0,0,64,16,17.707
0,0,64,32,18.08
0,0,64,64,19.531
0,0,64,128,24.6933
0,0,64,256,30.3043
0,0,64,512,46.763
0,0,64,1024,71.094
0,0,64,2048,109.473
0,0,64,4096,185.015
0,0,64,8192,338.819
0,0,64,16384,641.074
0,0,128,16,21.8133
0,0,128,32,22.326
0,0,128,64,25.0457
0,0,128,128,31.372
0,0,128,256,42.4637
0,0,128,512,64.9507
0,0,128,1024,100.321
0,0,128,2048,165.261
0,0,128,4096,301.678
0,0,128,8192,578.556
0,0,128,16384,1142.69
0,0,256,16,29.4933
0,0,256,32,29.995
0,0,256,64,32.4697
0,0,256,128,45.142
0,0,256,256,64.1823
0,0,256,512,103.393
0,0,256,1024,166.348
0,0,256,2048,299.236
0,0,256,4096,571.388
0,0,256,8192,1116.92
0,0,256,16384,2201.25
16,0,0,0,15.6693
16,0,1,16,15.563
16,0,1,32,15.541
16,0,1,64,15.4347
16,0,1,128,16.9927
16,0,1,256,18.6347
16,0,1,512,18.7953
16,0,1,1024,19.3067
16,0,1,2048,19.7973
16,0,1,4096,21.3543
16,0,1,8192,23.2113
16,0,1,16384,28.192
16,0,2,16,14.881
16,0,2,32,14.9013
16,0,2,64,15.008
16,0,2,128,16.2027
16,0,2,256,18.0473
16,0,2,512,19.1677
16,0,2,1024,19.4773
16,0,2,2048,19.9573
16,0,2,4096,22.272
16,0,2,8192,26.6137
16,0,2,16384,38.3367
16,0,4,16,15.5093
16,0,4,32,15.531
16,0,4,64,15.5203
16,0,4,128,17.109
16,0,4,256,18.71
16,0,4,512,19.2647
16,0,4,1024,20.054
16,0,4,2048,21.152
16,0,4,4096,25.76
16,0,4,8192,36.4173
16,0,4,16384,55.6807
16,0,8,16,15.2213
16,0,8,32,15.1367
16,0,8,64,15.403
16,0,8,128,17.1523
16,0,8,256,18.5063
16,0,8,512,19.958
16,0,8,1024,21.2057
16,0,8,2048,26.3363
16,0,8,4096,36.705
16,0,8,8192,56.1603
16,0,8,16384,90.6577
16,0,16,16,15.488
16,0,16,32,15.5527
16,0,16,64,15.563
16,0,16,128,17.483
16,0,16,256,18.6457
16,0,16,512,21.035
16,0,16,1024,27.0297
16,0,16,2048,38.102
16,0,16,4096,57.771
16,0,16,8192,109.857
16,0,16,16384,193.378
16,0,32,16,15.5733
16,0,32,32,15.67
16,0,32,64,15.957
16,0,32,128,17.292
16,0,32,256,19.6807
16,0,32,512,34.1877
16,0,32,1024,47.1477
16,0,32,2048,73.43
16,0,32,4096,116.162
16,0,32,8192,198.712
16,0,32,16384,366.287
16,0,64,16,21.3553
16,0,64,32,21.6
16,0,64,64,22.187
16,0,64,128,27.3927
16,0,64,256,33.5687
16,0,64,512,53.622
16,0,64,1024,77.0143
16,0,64,2048,120.151
16,0,64,4096,205.208
16,0,64,8192,374.031
16,0,64,16384,707.742
16,0,128,16,26.5503
16,0,128,32,27.073
16,0,128,64,28.107
16,0,128,128,33.462
16,0,128,256,45.2067
16,0,128,512,71.606
16,0,128,1024,108.258
16,0,128,2048,176.387
16,0,128,4096,316.847
16,0,128,8192,605.831
16,0,128,16384,1182.49
16,16,0,0,15.6487
16,16,1,16,15.616
16,16,1,32,15.6267
16,16,1,64,15.424
16,16,1,128,16.8533
16,16,1,256,18.528
16,16,1,512,19.3497
16,16,1,1024,19.3067
16,16,1,2048,19.6053
16,16,1,4096,21.2697
16,16,1,8192,23.2117
16,16,1,16384,28.8
16,16,2,16,14.9657
16,16,2,32,15.008
16,16,2,64,14.8697
16,16,2,128,16.384
16,16,2,256,18.059
16,16,2,512,18.9333
16,16,2,1024,19.4667
16,16,2,2048,20.448
16,16,2,4096,22.4
16,16,2,8192,26.8793
16,16,2,16384,38.3797
16,16,4,16,15.4137
16,16,4,32,15.4137
16,16,4,64,15.6373
16,16,4,128,16.832
16,16,4,256,18.7633
