prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,0,2,3888,7.0685
16,0,2,4096,7.1750
16,0,2,5832,8.0638
16,0,2,8192,9.2721
16,0,2,8748,9.5568
16,0,2,13122,11.7963
16,0,2,16384,13.4664
16,0,4,16,5.1024
16,0,4,32,5.1188
16,0,4,64,5.1516
16,0,4,128,5.2171
16,0,4,256,5.3482
16,0,4,512,5.6103
16,0,4,768,5.8724
16,0,4,1024,6.1346
16,0,4,1152,6.2657
16,0,4,1728,6.8555
16,0,4,2048,7.1832
16,0,4,2592,7.7402
16,0,4,3888,9.0673
16,0,4,4096,9.2803
16,0,4,5832,11.0580
16,0,4,8192,13.4746
16,0,4,8748,14.0440
16,0,4,13122,18.5229
16,0,4,16384,21.8632
16,0,8,16,5.1352
16,0,8,32,5.1679
16,0,8,64,5.2335
16,0,8,128,5.3645
16,0,8,256,5.6267
16,0,8,512,6.1510
16,0,8,768,6.6753
16,0,8,1024,7.1996
16,0,8,1152,7.4617
16,0,8,1728,8.6413
16,0,8,2048,9.2967
16,0,8,2592,10.4108
16,0,8,3888,13.0650
16,0,8,4096,13.4910
16,0,8,5832,17.0463
16,0,8,8192,21.8796
16,0,8,8748,23.0183
16,0,8,13122,31.9763
16,0,8,16384,38.6568
16,0,16,16,5.2007
16,0,16,32,5.2662
16,0,16,64,5.3973
16,0,16,128,5.6595
16,0,16,256,6.1837
16,0,16,512,7.2323
16,0,16,768,8.2809
16,0,16,1024,9.3295
16,0,16,1152,9.8538
16,0,16,1728,12.2131
16,0,16,2048,13.5238
16,0,16,2592,15.7520
16,0,16,3888,21.0604
16,0,16,4096,21.9124
16,0,16,5832,29.0230
16,0,16,8192,38.6896
16,0,16,8748,40.9670
16,0,16,13122,58.8829
16,0,16,16384,72.2440
16,0,32,16,5.3318
16,0,32,32,5.4628
16,0,32,64,5.7250
16,0,32,128,6.2493
16,0,32,256,7.2979
16,0,32,512,9.3950
16,0,32,768,11.4922
16,0,32,1024,13.5893
16,0,32,1152,14.6379
16,0,32,1728,19.3565
16,0,32,2048,21.9779
16,0,32,2592,26.4344
16,0,32,3888,37.0512
16,0,32,4096,38.7551
16,0,32,5832,52.9764
16,0,32,8192,72.3096
16,0,32,8748,76.8643
16,0,32,13122,112.6961
16,0,32,16384,139.4184
16,0,64,16,5.5939
16,0,64,32,5.8561
16,0,64,64,6.3804
16,0,64,128,7.4289
16,0,64,256,9.5261
16,0,64,512,13.7204
16,0,64,768,17.9147
16,0,64,1024,22.1090
16,0,64,1152,24.2061
16,0,64,1728,33.6433
16,0,64,2048,38.8862
16,0,64,2592,47.7991
16,0,64,3888,69.0328
16,0,64,4096,72.4406
16,0,64,5832,100.8833
16,0,64,8192,139.5495
16,0,64,8748,148.6590
16,0,64,13122,220.3226
16,0,64,16384,273.7672
16,0,128,16,6.1182
16,0,128,32,6.6425
16,0,128,64,7.6911
16,0,128,128,9.7882
16,0,128,256,13.9825
16,0,128,512,22.3711
16,0,128,768,30.7597
16,0,128,1024,39.1484
16,0,128,1152,43.3427
16,0,128,1728,62.2170
16,0,128,2048,72.7028
16,0,128,2592,90.5286
16,0,128,3888,132.9959
16,0,128,4096,139.8116
16,0,128,5832,196.6969
16,0,128,8192,274.0294
16,0,128,8748,292.2484
16,0,128,13122,435.5756
16,0,128,16384,542.4648
16,16,0,0,5.0737
16,16,1,16,5.0819
16,16,1,32,5.0860
16,16,1,64,5.0942
16,16,1,128,5.1106
16,16,1,256,5.1434
16,16,1,512,5.2089
16,16,1,1024,5.3400
16,16,1,2048,5.6021
16,16,1,4096,6.1264
16,16,1,8192,7.1750
16,16,1,16384,9.2721
16,16,2,16,5.0901
16,16,2,32,5.0983
16,16,2,64,5.1147
16,16,2,128,5.1475
16,16,2,256,5.2130
16,16,2,512,5.3441
16,16,2,1024,5.6062
16,16,2,2048,6.1305
16,16,2,4096,7.1791
