prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,11.8607
0,0,1,32,11.5627
0,0,1,64,11.6167
0,0,1,128,13.4183
0,0,1,256,14.0373
0,0,1,512,13.9097
0,0,1,1024,15.7443
0,0,1,2048,16.2883
0,0,1,4096,16.6613
0,0,1,8192,18.8693
0,0,1,16384,22.1863
0,0,2,16,11.808
0,0,2,32,11.776
0,0,2,64,11.4777
0,0,2,128,13.429
0,0,2,256,13.9307
0,0,2,512,14.2613
0,0,2,1024,15.7007
0,0,2,2048,16.875
0,0,2,4096,17.7383
0,0,2,8192,21.0347
0,0,2,16384,28.213
0,0,4,16,11.7117
0,0,4,32,11.883
0,0,4,64,11.851
0,0,4,128,13.6217
0,0,4,256,14.0907
0,0,4,512,15.264
0,0,4,1024,16.2773
0,0,4,2048,17.3013
0,0,4,4096,20.6073
0,0,4,8192,27.317
0,0,4,16384,39.1153
0,0,8,16,11.7867
0,0,8,32,11.968
0,0,8,64,11.8933
0,0,8,128,13.2693
0,0,8,256,13.9837
0,0,8,512,15.616
0,0,8,1024,17.1197
0,0,8,2048,20.032
0,0,8,4096,27.8507
0,0,8,8192,38.8373
0,0,8,16384,61.334
0,0,16,16,12.5867
0,0,16,32,12.6397
0,0,16,64,12.4697
0,0,16,128,13.952
0,0,16,256,14.7947
0,0,16,512,17.6323
0,0,16,1024,20.7243
0,0,16,2048,28.4267
0,0,16,4096,39.7013
0,0,16,8192,63.275
0,0,16,16384,106.954
0,0,32,16,12.885
0,0,32,32,12.8107
0,0,32,64,12.8003
0,0,32,128,14.283
0,0,32,256,15.9687
0,0,32,512,21.6
0,0,32,1024,29.2373
0,0,32,2048,42.5707
0,0,32,4096,65.0883
0,0,32,8192,108.948
0,0,32,16384,195.211
0,0,64,16,13.216
0,0,64,32,13.237
0,0,64,64,13.525
0,0,64,128,16.5443
0,0,64,256,20.8637
0,0,64,512,31.1673
0,0,64,1024,44.9493
0,0,64,2048,67.307
0,0,64,4096,111.104
0,0,64,8192,198.282
0,0,64,16384,372.543
0,0,128,16,17.5147
0,0,128,32,17.6427
0,0,128,64,18.944
0,0,128,128,22.997
0,0,128,256,29.621
0,0,128,512,46.0477
0,0,128,1024,67.893
0,0,128,2048,111.05
0,0,128,4096,196.138
0,0,128,8192,367.744
0,0,128,16384,714.355
0,0,256,16,24.384
0,0,256,32,25.014
0,0,256,64,25.9517
0,0,256,128,34.2827
0,0,256,256,45.8983
0,0,256,512,74.2403
0,0,256,1024,117.098
0,0,256,2048,202.72
0,0,256,4096,370.954
0,0,256,8192,712.533
0,0,256,16384,1400.99
16,0,0,0,14.3893
16,0,1,16,14.5707
16,0,1,32,14.5173
16,0,1,64,14.3573
16,0,1,128,15.6803
16,0,1,256,17.2697
16,0,1,512,17.2697
16,0,1,1024,17.771
16,0,1,2048,18.176
16,0,1,4096,18.3467
16,0,1,8192,20.8103
16,0,1,16384,23.7763
