prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,5.0089
0,0,1,32,5.0133
0,0,1,64,5.0222
0,0,1,128,5.0400
0,0,1,256,5.0755
0,0,1,512,5.1465
0,0,1,768,5.2176
0,0,1,1024,5.2886
0,0,1,1152,5.3241
0,0,1,1728,5.4840
0,0,1,2048,5.5728
0,0,1,2592,5.7237
0,0,1,3888,6.0834
0,0,1,4096,6.1411
0,0,1,5832,6.6229
0,0,1,8192,7.2778
0,0,1,8748,7.4321
0,0,1,13122,8.6459
0,0,1,16384,9.5511
0,0,2,16,5.0178
0,0,2,32,5.0266
0,0,2,64,5.0444
0,0,2,128,5.0799
0,0,2,256,5.1510
0,0,2,512,5.2930
0,0,2,768,5.4351
0,0,2,1024,5.5772
0,0,2,1152,5.6483
0,0,2,1728,5.9679
0,0,2,2048,6.1455
0,0,2,2592,6.4475
0,0,2,3888,7.1668
0,0,2,4096,7.2822
0,0,2,5832,8.2457
0,0,2,8192,9.5556
0,0,2,8748,9.8641
0,0,2,13122,12.2918
0,0,2,16384,14.1022
0,0,4,16,5.0355
0,0,4,32,5.0533
0,0,4,64,5.0888
0,0,4,128,5.1598
0,0,4,256,5.3019
0,0,4,512,5.5861
0,0,4,768,5.8703
0,0,4,1024,6.1544
0,0,4,1152,6.2965
0,0,4,1728,6.9359
0,0,4,2048,7.2911
0,0,4,2592,7.8950
0,0,4,3888,9.3335
0,0,4,4096,9.5644
0,0,4,5832,11.4914
0,0,4,8192,14.1111
0,0,4,8748,14.7283
0,0,4,13122,19.5835
0,0,4,16384,23.2044
0,0,8,16,5.0710
0,0,8,32,5.1066
0,0,8,64,5.1776
0,0,8,128,5.3197
0,0,8,256,5.6039
0,0,8,512,6.1722
0,0,8,768,6.7405
0,0,8,1024,7.3089
0,0,8,1152,7.5930
0,0,8,1728,8.8718
0,0,8,2048,9.5822
0,0,8,2592,10.7899
0,0,8,3888,13.6671
0,0,8,4096,14.1289
0,0,8,5832,17.9829
0,0,8,8192,23.2222
0,0,8,8748,24.4566
0,0,8,13122,34.1671
0,0,8,16384,41.4089
0,0,16,16,5.1421
0,0,16,32,5.2131
0,0,16,64,5.3552
0,0,16,128,5.6394
