prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,12.7893
0,0,1,32,12.8003
0,0,1,64,12.6827
0,0,1,128,14.016
0,0,1,256,15.1467
0,0,1,512,17.3867
0,0,1,1024,18.9873
0,0,1,2048,18.8053
0,0,1,4096,18.7837
0,0,1,8192,21.2373
0,0,1,16384,25.291
0,0,2,16,12.8533
0,0,2,32,12.6933
0,0,2,64,12.7893
0,0,2,128,13.9947
0,0,2,256,15.147
0,0,2,512,17.4933
0,0,2,1024,18.5387
0,0,2,2048,18.9123
0,0,2,4096,19.211
0,0,2,8192,21.4933
0,0,2,16384,26.9333
0,0,4,16,12.928
0,0,4,32,12.939
0,0,4,64,12.875
0,0,4,128,14.0587
0,0,4,256,15.2
0,0,4,512,17.4293
0,0,4,1024,18.4533
0,0,4,2048,19.04
0,0,4,4096,19.6907
0,0,4,8192,23.9363
0,0,4,16384,32.1707
0,0,8,16,13.014
0,0,8,32,13.2053
0,0,8,64,13.12
0,0,8,128,14.5067
0,0,8,256,15.6053
0,0,8,512,18.0697
0,0,8,1024,18.7413
0,0,8,2048,19.787
0,0,8,4096,21.728
0,0,8,8192,28.8323
0,0,8,16384,41.8137
0,0,16,16,13.1947
0,0,16,32,13.152
0,0,16,64,13.1627
0,0,16,128,14.4957
0,0,16,256,15.5947
0,0,16,512,18.635
0,0,16,1024,20.0963
0,0,16,2048,22.0267
0,0,16,4096,27.648
0,0,16,8192,39.7547
0,0,16,16384,62.8693
0,0,32,16,14.1013
0,0,32,32,13.8987
0,0,32,64,14.016
0,0,32,128,15.339
0,0,32,256,16.4587
0,0,32,512,20.7147
0,0,32,1024,22.1867
0,0,32,2048,27.8073
0,0,32,4096,39.392
0,0,32,8192,60.064
0,0,32,16384,100.822
0,0,64,16,14.4957
0,0,64,32,14.2613
0,0,64,64,14.3997
0,0,64,128,15.7977
0,0,64,256,16.779
0,0,64,512,23.104
0,0,64,1024,29.4187
0,0,64,2048,41.5893
0,0,64,4096,61.344
0,0,64,8192,98.7733
0,0,64,16384,173.963
0,0,128,16,14.624
0,0,128,32,14.7307
0,0,128,64,14.8373
0,0,128,128,17.216
0,0,128,256,19.125
0,0,128,512,30.2933
0,0,128,1024,42.9867
0,0,128,2048,63.947
0,0,128,4096,99.457
0,0,128,8192,172.417
0,0,128,16384,316.535
0,0,256,16,20.288
0,0,256,32,20.3307
0,0,256,64,20.96
0,0,256,128,25.5683
0,0,256,256,31.9897
0,0,256,512,51.2
0,0,256,1024,73.1207
0,0,256,2048,107.734
0,0,256,4096,179.533
0,0,256,8192,320.354
0,0,256,16384,608.099
16,0,0,0,13.408
16,0,1,16,13.099
16,0,1,32,13.1203
16,0,1,64,13.0453
16,0,1,128,14.208
16,0,1,256,15.4133
16,0,1,512,18.1443
16,0,1,1024,18.7413
16,0,1,2048,18.7303
16,0,1,4096,19.552
16,0,1,8192,21.323
16,0,1,16384,24.9067
16,0,2,16,13.2693
16,0,2,32,13.248
16,0,2,64,13.2483
16,0,2,128,14.2933
16,0,2,256,15.5733
16,0,2,512,17.8133
16,0,2,1024,18.6243
16,0,2,2048,19.0293
16,0,2,4096,19.1787
16,0,2,8192,21.8133
16,0,2,16384,26.9337
16,0,4,16,13.248
16,0,4,32,13.2693
16,0,4,64,13.355
16,0,4,128,14.528
16,0,4,256,15.7867
16,0,4,512,18.539
16,0,4,1024,19.6587
16,0,4,2048,19.2
16,0,4,4096,20.224
16,0,4,8192,23.8507
16,0,4,16384,32.395
16,0,8,16,13.2587
16,0,8,32,13.0563
16,0,8,64,13.0773
16,0,8,128,14.4533
16,0,8,256,15.5417
16,0,8,512,18.0803
16,0,8,1024,19.3177
16,0,8,2048,19.7973
16,0,8,4096,22.3147
16,0,8,8192,29.12
16,0,8,16384,42.4963
16,0,16,16,13.2373
16,0,16,32,13.184
16,0,16,64,13.2693
16,0,16,128,14.4427
16,0,16,256,15.5843
16,0,16,512,18.6883
16,0,16,1024,20.395
16,0,16,2048,22.1227
16,0,16,4096,28.1707
16,0,16,8192,39.7973
16,0,16,16384,62.7843
16,0,32,16,14.0163
16,0,32,32,14.059
16,0,32,64,14.1013
16,0,32,128,15.243
16,0,32,256,16.4803
16,0,32,512,20.9173
16,0,32,1024,22.2937
16,0,32,2048,28.0107
16,0,32,4096,39.2967
16,0,32,8192,60.096
16,0,32,16384,99.9257
16,0,64,16,14.272
16,0,64,32,14.3787
16,0,64,64,14.2827
16,0,64,128,15.584
16,0,64,256,16.7043
16,0,64,512,23.563
16,0,64,1024,29.611
16,0,64,2048,41.7283
16,0,64,4096,62.507
16,0,64,8192,100.075
16,0,64,16384,175.276
16,0,128,16,14.6883
16,0,128,32,14.6133
16,0,128,64,14.6987
16,0,128,128,16.9283
16,0,128,256,19.4667
16,0,128,512,30.176
16,0,128,1024,42.5603
16,0,128,2048,63.008
16,0,128,4096,99.2853
16,0,128,8192,170.55
16,0,128,16384,316.172
16,16,0,0,13.2057
16,16,1,16,13.0347
16,16,1,32,13.152
16,16,1,64,13.1307
16,16,1,128,14.2293
16,16,1,256,15.4133
16,16,1,512,18.1443
16,16,1,1024,18.5813
16,16,1,2048,18.667
16,16,1,4096,19.1893
16,16,1,8192,21.5893
16,16,1,16384,25.0243
16,16,2,16,13.2587
16,16,2,32,13.248
16,16,2,64,13.2373
16,16,2,128,14.5067
16,16,2,256,15.659
16,16,2,512,17.931
16,16,2,1024,18.688
16,16,2,2048,18.645
16,16,2,4096,19.1577
16,16,2,8192,21.7173
16,16,2,16384,27.0613
16,16,4,16,13.3437
16,16,4,32,13.216
16,16,4,64,13.3013
16,16,4,128,14.6987
16,16,4,256,15.648
16,16,4,512,18.272
16,16,4,1024,19.1573
