prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,5.0011
0,0,1,32,5.0021
0,0,1,64,5.0042
0,0,1,128,5.0083
0,0,1,256,5.0164
0,0,1,512,5.0328
0,0,1,768,5.0492
0,0,1,1024,5.0656
0,0,1,1152,5.0738
0,0,1,1728,5.1107
0,0,1,2048,5.1311
0,0,1,2592,5.1660
0,0,1,3888,5.2489
0,0,1,4096,5.2622
0,0,1,5832,5.3733
0,0,1,8192,5.5244
0,0,1,8748,5.5599
0,0,1,13122,5.8399
0,0,1,16384,6.0486
0,0,2,16,5.0022
0,0,2,32,5.0042
0,0,2,64,5.0083
0,0,2,128,5.0165
0,0,2,256,5.0329
0,0,2,512,5.0657
0,0,2,768,5.0984
0,0,2,1024,5.1312
0,0,2,1152,5.1476
0,0,2,1728,5.2213
0,0,2,2048,5.2623
0,0,2,2592,5.3319
0,0,2,3888,5.4978
0,0,2,4096,5.5244
0,0,2,5832,5.7466
0,0,2,8192,6.0487
0,0,2,8748,6.1199
0,0,2,13122,6.6797
0,0,2,16384,7.0973
0,0,4,16,5.0044
0,0,4,32,5.0084
0,0,4,64,5.0166
0,0,4,128,5.0330
0,0,4,256,5.0658
0,0,4,512,5.1313
0,0,4,768,5.1969
0,0,4,1024,5.2624
0,0,4,1152,5.2952
0,0,4,1728,5.4426
0,0,4,2048,5.5245
0,0,4,2592,5.6638
0,0,4,3888,5.9956
0,0,4,4096,6.0488
0,0,4,5832,6.4932
0,0,4,8192,7.0974
0,0,4,8748,7.2397
0,0,4,13122,8.3595
0,0,4,16384,9.1946
0,0,8,16,5.0087
0,0,8,32,5.0169
0,0,8,64,5.0333
0,0,8,128,5.0660
0,0,8,256,5.1316
0,0,8,512,5.2627
0,0,8,768,5.3937
0,0,8,1024,5.5248
0,0,8,1152,5.5903
0,0,8,1728,5.8852
0,0,8,2048,6.0491
0,0,8,2592,6.3276
0,0,8,3888,6.9912
0,0,8,4096,7.0977
0,0,8,5832,7.9865
0,0,8,8192,9.1948
0,0,8,8748,9.4795
0,0,8,13122,11.7190
0,0,8,16384,13.3891
0,0,16,16,5.0174
0,0,16,32,5.0338
0,0,16,64,5.0666
0,0,16,128,5.1321
0,0,16,256,5.2632
0,0,16,512,5.5253
0,0,16,768,5.7875
0,0,16,1024,6.0496
0,0,16,1152,6.1807
0,0,16,1728,6.7705
0,0,16,2048,7.0982
0,0,16,2592,7.6552
0,0,16,3888,8.9823
0,0,16,4096,9.1953
0,0,16,5832,10.9730
0,0,16,8192,13.3896
0,0,16,8748,13.9590
0,0,16,13122,18.4380
0,0,16,16384,21.7782
0,0,32,16,5.0348
0,0,32,32,5.0676
0,0,32,64,5.1331
0,0,32,128,5.2642
0,0,32,256,5.5263
0,0,32,512,6.0506
0,0,32,768,6.5749
0,0,32,1024,7.0992
0,0,32,1152,7.3613
0,0,32,1728,8.5410
0,0,32,2048,9.1964
0,0,32,2592,10.3105
0,0,32,3888,12.9647
0,0,32,4096,13.3907
0,0,32,5832,16.9460
0,0,32,8192,21.7793
0,0,32,8748,22.9180
0,0,32,13122,31.8759
0,0,32,16384,38.5565
0,0,64,16,5.0696
0,0,64,32,5.1352
0,0,64,64,5.2662
0,0,64,128,5.5284
0,0,64,256,6.0527
0,0,64,512,7.1012
0,0,64,768,8.1498
0,0,64,1024,9.1984
0,0,64,1152,9.7227
0,0,64,1728,12.0820
0,0,64,2048,13.3927
0,0,64,2592,15.6209
0,0,64,3888,20.9293
0,0,64,4096,21.7813
0,0,64,5832,28.8920
0,0,64,8192,38.5585
0,0,64,8748,40.8359
0,0,64,13122,58.7518
0,0,64,16384,72.1130
0,0,128,16,5.1393
0,0,128,32,5.2703
0,0,128,64,5.5325
0,0,128,128,6.0568
0,0,128,256,7.1053
0,0,128,512,9.2025
0,0,128,768,11.2996
0,0,128,1024,13.3968
0,0,128,1152,14.4454
0,0,128,1728,19.1640
0,0,128,2048,21.7854
0,0,128,2592,26.2419
0,0,128,3888,36.8587
0,0,128,4096,38.5626
0,0,128,5832,52.7839
0,0,128,8192,72.1171
0,0,128,8748,76.6718
0,0,128,13122,112.5036
0,0,128,16384,139.2259
0,0,256,16,5.2785
0,0,256,32,5.5407
0,0,256,64,6.0650
0,0,256,128,7.1135
0,0,256,256,9.2107
0,0,256,512,13.4050
0,0,256,768,17.5993
0,0,256,1024,21.7936
0,0,256,1152,23.8908
0,0,256,1728,33.3279
0,0,256,2048,38.5708
0,0,256,2592,47.4837
0,0,256,3888,68.7174
0,0,256,4096,72.1252
0,0,256,5832,100.5679
0,0,256,8192,139.2341
0,0,256,8748,148.3436
0,0,256,13122,220.0072
0,0,256,16384,273.4518
16,0,0,0,5.0020
16,0,1,16,5.0031
16,0,1,32,5.0042
16,0,1,64,5.0062
16,0,1,128,5.0103
16,0,1,256,5.0185
16,0,1,512,5.0349
16,0,1,768,5.0513
