prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,11.915
0,0,1,32,11.8733
0,0,1,64,11.8937
0,0,1,128,13.44
0,0,1,256,14.4
0,0,1,512,16.064
0,0,1,1024,17.568
0,0,1,2048,17.9417
0,0,1,4096,18.517
0,0,1,8192,20.7257
0,0,1,16384,24.247
0,0,2,16,12.1387
0,0,2,32,11.9467
0,0,2,64,12
0,0,2,128,13.5997
0,0,2,256,14.6137
0,0,2,512,15.264
0,0,2,1024,16.4687
0,0,2,2048,17.996
0,0,2,4096,18.3683
0,0,2,8192,21.302
0,0,2,16384,26.731
0,0,4,16,12.0753
0,0,4,32,11.9673
0,0,4,64,12.106
0,0,4,128,13.8563
0,0,4,256,14.6133
0,0,4,512,16.5973
0,0,4,1024,17.7067
0,0,4,2048,17.505
0,0,4,4096,20.3947
0,0,4,8192,25.1733
0,0,4,16384,35.6587
0,0,8,16,12.555
0,0,8,32,12.5233
0,0,8,64,12.5337
0,0,8,128,13.856
0,0,8,256,15.0513
0,0,8,512,16.9813
0,0,8,1024,17.8987
0,0,8,2048,19.8197
0,0,8,4096,24.7683
0,0,8,8192,35.5627
0,0,8,16384,53.867
0,0,16,16,13.0137
0,0,16,32,12.9813
0,0,16,64,13.1203
0,0,16,128,14.3787
0,0,16,256,15.6477
0,0,16,512,17.7077
0,0,16,1024,19.8077
0,0,16,2048,25.1953
0,0,16,4096,35.969
0,0,16,8192,54.4007
0,0,16,16384,88.0117
0,0,32,16,13.59
0,0,32,32,13.6647
0,0,32,64,13.4937
0,0,32,128,14.891
0,0,32,256,16.0747
0,0,32,512,20.395
0,0,32,1024,25.1417
0,0,32,2048,37.654
0,0,32,4096,56.736
0,0,32,8192,101.25
0,0,32,16384,178.7
0,0,64,16,13.7817
0,0,64,32,13.7387
0,0,64,64,13.7817
0,0,64,128,15.339
0,0,64,256,18.432
0,0,64,512,32.011
0,0,64,1024,44.609
0,0,64,2048,68.427
0,0,64,4096,107.703
0,0,64,8192,183.266
0,0,64,16384,337.615
0,0,128,16,18.0687
0,0,128,32,18.752
0,0,128,64,19.5743
0,0,128,128,24.9067
0,0,128,256,31.8187
0,0,128,512,49.2167
0,0,128,1024,73.2163
0,0,128,2048,111.105
0,0,128,4096,185.858
0,0,128,8192,339.643
0,0,128,16384,645.416
0,0,256,16,22.8487
0,0,256,32,23.3927
0,0,256,64,24.7583
0,0,256,128,32.0643
0,0,256,256,43.7443
0,0,256,512,68.2353
0,0,256,1024,101.996
0,0,256,2048,168.461
0,0,256,4096,305.092
0,0,256,8192,584.636
0,0,256,16384,1151.88
16,0,0,0,15.2637
16,0,1,16,14.934
16,0,1,32,15.0717
16,0,1,64,14.9967
16,0,1,128,16.5333
16,0,1,256,18.0693
16,0,1,512,18.4533
16,0,1,1024,19.3393
16,0,1,2048,19.691
16,0,1,4096,20.661
16,0,1,8192,22.9763
16,0,1,16384,25.579
16,0,2,16,14.9337
16,0,2,32,14.987
16,0,2,64,14.8693
16,0,2,128,16.4483
16,0,2,256,18.0057
16,0,2,512,17.728
16,0,2,1024,19.2537
16,0,2,2048,19.04
16,0,2,4096,20.8967
16,0,2,8192,22.5923
16,0,2,16384,27.7663
16,0,4,16,14.9547
16,0,4,32,14.923
16,0,4,64,14.923
16,0,4,128,16.3417
16,0,4,256,18.1437
16,0,4,512,19.0937
16,0,4,1024,19.8503
16,0,4,2048,20.1607
16,0,4,4096,22.1547
16,0,4,8192,27.3073
16,0,4,16384,37.889
16,0,8,16,15.1043
16,0,8,32,14.934
16,0,8,64,14.966
16,0,8,128,16.501
16,0,8,256,18.0483
16,0,8,512,19.3497
16,0,8,1024,19.915
16,0,8,2048,21.589
16,0,8,4096,26.4963
16,0,8,8192,36.821
16,0,8,16384,56.0967
16,0,16,16,15.1903
16,0,16,32,15.1253
16,0,16,64,15.04
16,0,16,128,17.0563
16,0,16,256,18.3147
16,0,16,512,19.4667
16,0,16,1024,21.195
16,0,16,2048,26.2393
16,0,16,4096,37.3127
16,0,16,8192,57.0567
16,0,16,16384,91.2117
16,0,32,16,15.3073
16,0,32,32,15.3393
16,0,32,64,15.6067
16,0,32,128,17.3013
16,0,32,256,18.5707
16,0,32,512,21.484
16,0,32,1024,26.4007
16,0,32,2048,39.222
16,0,32,4096,58.6673
16,0,32,8192,112.119
16,0,32,16384,194.328
16,0,64,16,15.724
16,0,64,32,15.702
16,0,64,64,15.7333
16,0,64,128,17.3767
16,0,64,256,19.115
16,0,64,512,33.1313
16,0,64,1024,48.204
16,0,64,2048,74.4547
16,0,64,4096,117.911
16,0,64,8192,202.264
16,0,64,16384,370.906
16,0,128,16,21.0773
16,0,128,32,21.238
16,0,128,64,21.814
16,0,128,128,26.5277
16,0,128,256,34.3687
16,0,128,512,52.8233
16,0,128,1024,78.913
16,0,128,2048,122.54
16,0,128,4096,206.275
16,0,128,8192,373.317
16,0,128,16384,707.977
16,16,0,0,15.3493
16,16,1,16,15.008
16,16,1,32,15.1367
16,16,1,64,15.1043
16,16,1,128,16.4487
16,16,1,256,17.9843
16,16,1,512,18.624
16,16,1,1024,18.688
16,16,1,2048,19.4673
16,16,1,4096,20.7473
16,16,1,8192,23.0613
16,16,1,16384,25.952
16,16,2,16,14.998
16,16,2,32,14.8907
16,16,2,64,15.0297
16,16,2,128,16.2137
16,16,2,256,18.0473
16,16,2,512,17.6533
16,16,2,1024,19.2003
16,16,2,2048,19.2213
16,16,2,4096,20.8427
16,16,2,8192,23.211
16,16,2,16384,28.011
16,16,4,16,14.9227
16,16,4,32,14.9867
16,16,4,64,14.9767
16,16,4,128,16.5873
16,16,4,256,17.8883
16,16,4,512,18.8697
16,16,4,1024,19.712
16,16,4,2048,19.8507
16,16,4,4096,21.878
16,16,4,8192,26.902
16,16,4,16384,38.3577
16,16,8,16,14.913
16,16,8,32,14.9867
16,16,8,64,15.0087
16,16,8,128,16.715
16,16,8,256,18.273
16,16,8,512,19.136
16,16,8,1024,19.9367
16,16,8,2048,21.6213
16,16,8,4096,26.155
16,16,8,8192,36.8113
16,16,8,16384,56.555
16,16,16,16,15.029
16,16,16,32,15.1143
16,16,16,64,15.1567
16,16,16,128,17.205
16,16,16,256,18.475
16,16,16,512,19.392
16,16,16,1024,20.9287
16,16,16,2048,26.1223
16,16,16,4096,37.3767
16,16,16,8192,57.2697
16,16,16,16384,91.7557
16,16,32,16,15.5197
16,16,32,32,15.3603
16,16,32,64,15.488
16,16,32,128,17.4087
16,16,32,256,18.667
16,16,32,512,21.312
16,16,32,1024,26.3897
16,16,32,2048,38.529
16,16,32,4096,58.763
16,16,32,8192,112.076
16,16,32,16384,196.622
16,16,64,16,15.5307
16,16,64,32,15.6483
16,16,64,64,15.8617
16,16,64,128,17.3657
16,16,64,256,19.2
16,16,64,512,32.704
16,16,64,1024,48.1823
16,16,64,2048,74.892
16,16,64,4096,116.941
16,16,64,8192,202.061
16,16,64,16384,370.756
16,16,128,16,20.8753
16,16,128,32,21.2063
16,16,128,64,22.305
16,16,128,128,26.3793
16,16,128,256,34.1347
16,16,128,512,53.91
16,16,128,1024,79.4573
16,16,128,2048,123.053
16,16,128,4096,206.275
16,16,128,8192,373.028
16,16,128,16384,710.238
16,32,0,0,15.2107
16,32,1,16,15.0513
16,32,1,32,15.1687
16,32,1,64,15.0827
16,32,1,128,16.4483
16,32,1,256,18.197
16,32,1,512,17.472
16,32,1,1024,18.816
16,32,1,2048,19.008
16,32,1,4096,20.715
16,32,1,8192,23.0613
16,32,1,16384,25.889
16,32,2,16,14.9337
16,32,2,32,14.9227
16,32,2,64,15.094
16,32,2,128,16.2883
16,32,2,256,17.984
16,32,2,512,17.365
16,32,2,1024,19.201
16,32,2,2048,19.6697
16,32,2,4096,20.7893
16,32,2,8192,22.987
16,32,2,16384,27.8513
16,32,4,16,14.9023
16,32,4,32,14.976
16,32,4,64,14.9973
16,32,4,128,16.6183
16,32,4,256,17.8997
16,32,4,512,18.9653
16,32,4,1024,19.6697
16,32,4,2048,20.075
16,32,4,4096,21.782
16,32,4,8192,27.0727
16,32,4,16384,37.9737
16,32,8,16,14.9123
16,32,8,32,14.8907
16,32,8,64,15.019
16,32,8,128,16.5133
16,32,8,256,18.0167
16,32,8,512,19.0617
16,32,8,1024,20.0113
16,32,8,2048,21.4933
16,32,8,4096,25.9733
16,32,8,8192,36.5983
16,32,8,16384,56.3213
16,32,16,16,15.244
16,32,16,32,15.2853
16,32,16,64,15.1153
16,32,16,128,17.088
16,32,16,256,18.2727
16,32,16,512,19.445
16,32,16,1024,20.8213
16,32,16,2048,26.262
16,32,16,4096,36.9283
16,32,16,8192,56.193
16,32,16,16384,91.7557
16,32,32,16,15.4133
16,32,32,32,15.4133
16,32,32,64,15.563
16,32,32,128,17.333
16,32,32,256,18.7413
16,32,32,512,21.3337
16,32,32,1024,26.6667
16,32,32,2048,38.6143
16,32,32,4096,58.6563
16,32,32,8192,111.777
16,32,32,16384,197.069
16,32,64,16,15.552
16,32,64,32,15.5197
16,32,64,64,15.8613
16,32,64,128,17.3227
16,32,64,256,19.2323
16,32,64,512,33.1427
16,32,64,1024,48.406
16,32,64,2048,74.8593
16,32,64,4096,117.996
16,32,64,8192,202.296
16,32,64,16384,371.076
16,32,128,16,20.9393
16,32,128,32,21.494
16,32,128,64,21.909
16,32,128,128,26.8913
16,32,128,256,33.8143
16,32,128,512,53.771
16,32,128,1024,80.0753
16,32,128,2048,121.921
16,32,128,4096,207.15
16,32,128,8192,372.495
16,32,128,16384,708.649
16,64,0,0,15.318
16,64,1,16,15.029
16,64,1,32,15.0827
16,64,1,64,15.051
16,64,1,128,16.331
16,64,1,256,18.048
16,64,1,512,18.6457
16,64,1,1024,19.2637
16,64,1,2048,19.606
16,64,1,4096,20.5973
16,64,1,8192,22.6033
16,64,1,16384,25.6963
16,64,2,16,15.0403
16,64,2,32,15.0507
16,64,2,64,15.115
16,64,2,128,16.288
16,64,2,256,17.8343
16,64,2,512,18.4437
16,64,2,1024,19.2747
16,64,2,2048,19.733
