prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,16,4,32,14.9337
16,16,4,64,14.9547
16,16,4,128,16.416
16,16,4,256,17.8883
16,16,4,512,19.36
16,16,4,1024,19.851
16,16,4,2048,21.376
16,16,4,4096,23.2427
16,16,4,8192,28.3093
16,16,4,16384,39.1467
16,16,8,16,15.04
16,16,8,32,15.1787
16,16,8,64,14.8907
16,16,8,128,16.6293
16,16,8,256,18.0797
16,16,8,512,19.8833
16,16,8,1024,20.9497
16,16,8,2048,22.5817
16,16,8,4096,28.544
16,16,8,8192,39.3067
16,16,8,16384,59.4237
16,16,16,16,15.264
16,16,16,32,15.3813
16,16,16,64,15.52
16,16,16,128,17.2797
16,16,16,256,18.7417
16,16,16,512,21.195
16,16,16,1024,22.9653
16,16,16,2048,28.8213
16,16,16,4096,40.331
16,16,16,8192,59.3713
16,16,16,16384,96.7687
16,16,32,16,15.5307
16,16,32,32,15.4987
16,16,32,64,15.7867
16,16,32,128,17.5577
16,16,32,256,18.8053
16,16,32,512,23.2213
16,16,32,1024,29.952
16,16,32,2048,41.3443
16,16,32,4096,61.9313
16,16,32,8192,99.1047
16,16,32,16384,172.075
16,16,64,16,16.235
16,16,64,32,16.5337
16,16,64,64,16.7257
16,16,64,128,18.5603
16,16,64,256,21.024
16,16,64,512,31.1787
16,16,64,1024,43.7547
16,16,64,2048,65.088
16,16,64,4096,102.102
16,16,64,8192,173.793
16,16,64,16384,319.052
16,16,128,16,22.0267
16,16,128,32,22.2187
16,16,128,64,23.0187
16,16,128,128,26.3257
16,16,128,256,31.3603
16,16,128,512,47.179
16,16,128,1024,69.0457
16,16,128,2048,105.75
16,16,128,4096,175.702
16,16,128,8192,317.751
16,16,128,16384,603.235
16,32,0,0,15.0187
16,32,1,16,15.0293
16,32,1,32,14.9973
16,32,1,64,15.104
16,32,1,128,16.5547
16,32,1,256,18.0267
16,32,1,512,19.5733
16,32,1,1024,19.7547
16,32,1,2048,20
16,32,1,4096,20.8427
16,32,1,8192,23.4027
16,32,1,16384,25.9093
16,32,2,16,15.0293
16,32,2,32,15.2427
16,32,2,64,15.0827
16,32,2,128,16.5333
16,32,2,256,17.952
16,32,2,512,18.9443
16,32,2,1024,20.0853
16,32,2,2048,20.6933
16,32,2,4096,21.9733
16,32,2,8192,24.6507
16,32,2,16384,29.5257
16,32,4,16,14.8907
16,32,4,32,15.0293
16,32,4,64,14.912
16,32,4,128,16.512
16,32,4,256,18.0693
16,32,4,512,19.392
16,32,4,1024,20.0643
16,32,4,2048,21.1947
16,32,4,4096,23.275
16,32,4,8192,28.6513
16,32,4,16384,38.5283
16,32,8,16,14.944
16,32,8,32,14.912
16,32,8,64,15.104
16,32,8,128,16.6723
16,32,8,256,18.2723
16,32,8,512,19.6907
16,32,8,1024,20.9493
16,32,8,2048,22.656
16,32,8,4096,27.8507
16,32,8,8192,38.6137
16,32,8,16384,59.52
16,32,16,16,15.3707
16,32,16,32,15.435
16,32,16,64,15.467
16,32,16,128,17.4827
16,32,16,256,18.5707
16,32,16,512,21.035
16,32,16,1024,22.8803
16,32,16,2048,28.555
16,32,16,4096,40.7897
16,32,16,8192,60.5223
16,32,16,16384,97.1203
16,32,32,16,15.4773
16,32,32,32,15.4133
16,32,32,64,15.7763
16,32,32,128,17.3547
16,32,32,256,18.6773
16,32,32,512,22.976
16,32,32,1024,30.1453
16,32,32,2048,42.304
16,32,32,4096,61.9203
16,32,32,8192,98.07
16,32,32,16384,171.243
16,32,64,16,16.4377
16,32,64,32,16.3947
16,32,64,64,16.608
16,32,64,128,18.3467
16,32,64,256,21.1307
16,32,64,512,32.1497
16,32,64,1024,43.3707
16,32,64,2048,65.5687
16,32,64,4096,100.47
16,32,64,8192,173.11
16,32,64,16384,316.887
16,32,128,16,21.91
16,32,128,32,22.0267
16,32,128,64,23.1893
16,32,128,128,26.5713
16,32,128,256,31.68
16,32,128,512,46.731
16,32,128,1024,68.5447
16,32,128,2048,106.294
16,32,128,4096,175.916
16,32,128,8192,319.094
16,32,128,16384,602.862
16,64,0,0,15.0613
16,64,1,16,14.912
16,64,1,32,15.2103
16,64,1,64,14.9337
16,64,1,128,16.3303
16,64,1,256,17.92
16,64,1,512,19.8187
16,64,1,1024,19.872
16,64,1,2048,20.0103
16,64,1,4096,20.7473
16,64,1,8192,23.3173
16,64,1,16384,26.1973
16,64,2,16,14.9227
16,64,2,32,14.9227
16,64,2,64,14.9547
16,64,2,128,16.4267
16,64,2,256,18.0373
16,64,2,512,18.9227
16,64,2,1024,19.787
16,64,2,2048,20.4053
16,64,2,4096,21.8667
16,64,2,8192,24.5657
16,64,2,16384,29.2267
16,64,4,16,14.9973
16,64,4,32,15.1147
16,64,4,64,14.9117
16,64,4,128,16.4907
16,64,4,256,17.9737
16,64,4,512,19.264
16,64,4,1024,19.968
16,64,4,2048,21.3017
16,64,4,4096,23.0293
16,64,4,8192,28.427
16,64,4,16384,38.571
16,64,8,16,14.816
16,64,8,32,14.9013
16,64,8,64,14.944
16,64,8,128,16.6183
16,64,8,256,18.2087
16,64,8,512,19.648
16,64,8,1024,20.928
16,64,8,2048,22.5813
16,64,8,4096,28.416
16,64,8,8192,38.7207
16,64,8,16384,59.1577
16,64,16,16,15.616
16,64,16,32,15.3813
16,64,16,64,15.4773
16,64,16,128,17.4613
16,64,16,256,18.7197
16,64,16,512,21.3333
16,64,16,1024,23.083
16,64,16,2048,28.7797
16,64,16,4096,39.3927
16,64,16,8192,60.118
16,64,16,16384,97.099
16,64,32,16,15.627
16,64,32,32,15.5307
16,64,32,64,15.968
16,64,32,128,17.568
16,64,32,256,18.6667
16,64,32,512,23.104
16,64,32,1024,30.56
16,64,32,2048,42.016
16,64,32,4096,61.5257
16,64,32,8192,98.9447
16,64,32,16384,170.091
16,64,64,16,16.2883
16,64,64,32,16.5763
16,64,64,64,16.8003
16,64,64,128,18.1017
16,64,64,256,21.1737
16,64,64,512,31.7867
16,64,64,1024,44.3947
16,64,64,2048,64.8113
16,64,64,4096,101.216
16,64,64,8192,172.3
16,64,64,16384,316.503
16,64,128,16,22.0587
16,64,128,32,22.272
16,64,128,64,23.0827
16,64,128,128,26.774
16,64,128,256,31.563
16,64,128,512,47.553
16,64,128,1024,68.907
16,64,128,2048,105.665
16,64,128,4096,176.321
16,64,128,8192,318.295
16,64,128,16384,604.824
16,128,0,0,16.896
16,128,1,16,16.7253
16,128,1,32,16.747
16,128,1,64,16.736
16,128,1,128,16.5653
16,128,1,256,17.9627
16,128,1,512,21.3653
16,128,1,1024,19.7977
16,128,1,2048,20.3843
16,128,1,4096,21.344
16,128,1,8192,23.2857
16,128,1,16384,25.9733
16,128,2,16,16.7893
16,128,2,32,16.768
16,128,2,64,16.7783
16,128,2,128,16.608
16,128,2,256,17.8987
16,128,2,512,21.6853
16,128,2,1024,19.7333
16,128,2,2048,20.4267
16,128,2,4096,22.0483
16,128,2,8192,24.544
16,128,2,16384,29.5787
16,128,4,16,16.576
16,128,4,32,16.715
16,128,4,64,16.7147
16,128,4,128,16.608
16,128,4,256,18.1547
16,128,4,512,22.0377
16,128,4,1024,20.288
16,128,4,2048,21.248
16,128,4,4096,23.243
16,128,4,8192,28.5867
16,128,4,16384,38.5067
16,128,8,16,16.736
16,128,8,32,16.6933
16,128,8,64,16.928
16,128,8,128,16.7467
16,128,8,256,18.2293
16,128,8,512,22.0803
16,128,8,1024,20.896
16,128,8,2048,22.7413
16,128,8,4096,28.2567
16,128,8,8192,38.7947
16,128,8,16384,59.1047
16,128,16,16,16.8533
16,128,16,32,16.8533
16,128,16,64,16.704
16,128,16,128,17.536
16,128,16,256,18.7093
16,128,16,512,21.323
16,128,16,1024,22.784
16,128,16,2048,29.2587
16,128,16,4096,39.5737
16,128,16,8192,59.9687
16,128,16,16384,97.718
16,128,32,16,16.96
16,128,32,32,17.035
16,128,32,64,17.2587
16,128,32,128,17.2483
16,128,32,256,18.7527
16,128,32,512,23.104
16,128,32,1024,29.3867
16,128,32,2048,41.9417
16,128,32,4096,62.123
16,128,32,8192,99.8947
16,128,32,16384,170.913
16,128,64,16,17.8023
16,128,64,32,17.696
16,128,64,64,17.9307
16,128,64,128,18.1547
16,128,64,256,21.035
16,128,64,512,31.99
16,128,64,1024,44.1173
16,128,64,2048,65.5787
16,128,64,4096,101.686
16,128,64,8192,174.475
16,128,64,16384,318.914
16,128,128,16,22.1227
16,128,128,32,22.0907
16,128,128,64,23.1787
16,128,128,128,27.1577
16,128,128,256,31.6803
16,128,128,512,47.6267
16,128,128,1024,69.3543
16,128,128,2048,106.305
16,128,128,4096,178.304
16,128,128,8192,318.636
16,128,128,16384,604.429
16,256,0,0,18.4533
16,256,1,16,18.2723
16,256,1,32,18.2827
16,256,1,64,18.464
16,256,1,128,18.1123
16,256,1,256,18.2507
16,256,1,512,20.8427
16,256,1,1024,20.1493
16,256,1,2048,20.4057
16,256,1,4096,21.4933
16,256,1,8192,23.488
16,256,1,16384,26.464
16,256,2,16,18.304
16,256,2,32,18.5173
16,256,2,64,18.2827
16,256,2,128,18.2937
16,256,2,256,18.3467
16,256,2,512,21.792
16,256,2,1024,19.915
16,256,2,2048,20.9493
16,256,2,4096,23.574
16,256,2,8192,24.6617
16,256,2,16384,29.387
16,256,4,16,18.1657
16,256,4,32,18.1333
16,256,4,64,18.496
16,256,4,128,18.1337
16,256,4,256,18.176
16,256,4,512,21.9413
16,256,4,1024,20.6293
16,256,4,2048,23.872
16,256,4,4096,23.488
16,256,4,8192,28.8963
16,256,4,16384,38.4423
16,256,8,16,18.3787
16,256,8,32,18.2297
16,256,8,64,18.272
16,256,8,128,18.2617
16,256,8,256,18.24
16,256,8,512,22.2937
16,256,8,1024,22.4003
16,256,8,2048,23.392
16,256,8,4096,28.2353
16,256,8,8192,38.9017
16,256,8,16384,59.329
16,256,16,16,18.5067
16,256,16,32,18.4107
16,256,16,64,18.464
16,256,16,128,18.7307
16,256,16,256,18.6347
16,256,16,512,22.4427
16,256,16,1024,23.1467
16,256,16,2048,29.0987
16,256,16,4096,39.4347
